uid,split,env,section,platform,scene_name,camera,decision,issue_type,note,reviewer,updated_at_utc
train|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/1874|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,1874,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0257|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0257,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/0685|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,0685,top_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/2676|top_view_camera,train,Home,MasterBedroom,beside_table_01,2676,top_view_camera,pending,,,,
train|Home/MasterBedroom/bed_01/2561|top_view_camera,train,Home,MasterBedroom,bed_01,2561,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/2992|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,2992,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/2780|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,2780,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/1655|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,1655,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/0582|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,0582,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0857|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0857,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_long_A1_01/3381|top_view_camera,train,Logistic_site,General_LogisticSite,rack_long_A1_01,3381,top_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/2716|top_view_camera,train,Home,MasterBedroom,sideboard_01,2716,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/2407|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,2407,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/1744|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,1744,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0350|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0350,top_view_camera,pending,,,,
train|Home/MasterBedroom/desk_and_chair_01/3318|top_view_camera,train,Home,MasterBedroom,desk_and_chair_01,3318,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/0365|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,0365,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/3680|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,3680,top_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/4766|side_view_camera,train,Home,MasterBedroom,floor_01,4766,side_view_camera,pending,,,,
train|Home/MasterBedroom/desk_and_chair_01/0372|side_view_camera,train,Home,MasterBedroom,desk_and_chair_01,0372,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/2130|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,2130,top_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/1121|side_view_camera,train,Home,MasterBedroom,sideboard_01,1121,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/coating_machine_01/1786|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,coating_machine_01,1786,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/3334|top_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,3334,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/2781|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,2781,top_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/2371|side_view_camera,train,Home,MasterBedroom,sideboard_01,2371,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/3407|top_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,3407,top_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/1444|side_view_camera,train,Home,MasterBedroom,sideboard_01,1444,side_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/2199|top_view_camera,train,Home,MasterBedroom,vanity_01,2199,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_01/2946|top_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_01,2946,top_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/4774|side_view_camera,train,Home,MasterBedroom,vanity_01,4774,side_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/1041|side_view_camera,train,Home,MasterBedroom,floor_01,1041,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/0932|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,0932,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/2430|top_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,2430,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_long_A1_01/0539|side_view_camera,train,Logistic_site,General_LogisticSite,rack_long_A1_01,0539,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/1658|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,1658,top_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/3688|top_view_camera,train,Home,MasterBedroom,floor_01,3688,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/1609|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,1609,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/2677|top_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,2677,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/1556|top_view_camera,train,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,1556,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_long_A1_01/3399|top_view_camera,train,Logistic_site,General_LogisticSite,rack_long_A1_01,3399,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/0838|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,0838,side_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/1001|top_view_camera,train,Home,MasterBedroom,sideboard_01,1001,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/2485|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,2485,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/3742|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,3742,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/3611|side_view_camera,train,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,3611,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/3386|top_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,3386,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0781|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0781,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/slide_chute_01/2222|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,slide_chute_01,2222,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/2348|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,2348,side_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/2159|side_view_camera,train,Home,MasterBedroom,beside_table_01,2159,side_view_camera,pending,,,,
train|Home/MasterBedroom/bed_01/3652|top_view_camera,train,Home,MasterBedroom,bed_01,3652,top_view_camera,pending,,,,
train|Home/MasterBedroom/bed_01/3431|side_view_camera,train,Home,MasterBedroom,bed_01,3431,side_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/2414|top_view_camera,train,Home,MasterBedroom,beside_table_01,2414,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/1291|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,1291,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/2185|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,2185,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/2728|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,2728,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/3450|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,3450,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/0941|top_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,0941,top_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/1719|top_view_camera,train,Home,MasterBedroom,beside_table_01,1719,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_02/0434|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_02,0434,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_01/0003|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_01,0003,side_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/3376|side_view_camera,train,Home,MasterBedroom,sideboard_01,3376,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/3186|top_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,3186,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_02/3380|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_02,3380,side_view_camera,pending,,,,
train|Home/MasterBedroom/sideboard_01/3254|side_view_camera,train,Home,MasterBedroom,sideboard_01,3254,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/1951|side_view_camera,train,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,1951,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A7_01/3593|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A7_01,3593,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/1576|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,1576,side_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/0645|top_view_camera,train,Home,MasterBedroom,vanity_01,0645,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/3244|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,3244,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A5_01/1170|side_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A5_01,1170,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/1741|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,1741,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/3089|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,3089,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_long_A1_01/1698|side_view_camera,train,Logistic_site,General_LogisticSite,rack_long_A1_01,1698,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/0148|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,0148,side_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/4665|side_view_camera,train,Home,MasterBedroom,beside_table_01,4665,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/2556|side_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,2556,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_01/2623|top_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_01,2623,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/1648|top_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,1648,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/3303|top_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,3303,top_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/4059|side_view_camera,train,Home,MasterBedroom,vanity_01,4059,side_view_camera,pending,,,,
train|Home/MasterBedroom/floor_01/2651|side_view_camera,train,Home,MasterBedroom,floor_01,2651,side_view_camera,pending,,,,
train|Home/MasterBedroom/vanity_01/0590|side_view_camera,train,Home,MasterBedroom,vanity_01,0590,side_view_camera,pending,,,,
train|Home/MasterBedroom/bed_01/0552|top_view_camera,train,Home,MasterBedroom,bed_01,0552,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/thor_table_01/2276|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,thor_table_01,2276,top_view_camera,pending,,,,
train|Home/MasterBedroom/beside_table_01/0940|top_view_camera,train,Home,MasterBedroom,beside_table_01,0940,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/rack_small_A7_01/0315|top_view_camera,train,Logistic_site,General_LogisticSite,rack_small_A7_01,0315,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0963|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0963,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/stainless_steel_work_table_01/3477|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,stainless_steel_work_table_01,3477,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_01/3412|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_01,3412,side_view_camera,pending,,,,
train|Home/MasterBedroom/desk_and_chair_01/0412|top_view_camera,train,Home,MasterBedroom,desk_and_chair_01,0412,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/green_conveyor_01/0002|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,green_conveyor_01,0002,top_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/sorter_01/2315|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,sorter_01,2315,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/conveyor_track_02/3367|side_view_camera,train,Logistic_site,General_LogisticSite,conveyor_track_02,3367,side_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/two_tier_rolling_cart_01/3523|top_view_camera,train,Logistic_site,General_LogisticSite,two_tier_rolling_cart_01,3523,top_view_camera,pending,,,,
train|Home/MasterBedroom/bed_01/2636|side_view_camera,train,Home,MasterBedroom,bed_01,2636,side_view_camera,pending,,,,
train|Manufactory/Seongju_Melon_Processing_Facility/packing_table_01/0970|top_view_camera,train,Manufactory,Seongju_Melon_Processing_Facility,packing_table_01,0970,top_view_camera,pending,,,,
train|Logistic_site/General_LogisticSite/solid_top_rackable_pallet_01/3506|side_view_camera,train,Logistic_site,General_LogisticSite,solid_top_rackable_pallet_01,3506,side_view_camera,pending,,,,
